title,link,square_meters,rooms,price,date,district
MAHMUT BALTACIDAN YÜZ AKI BULVARI ARKASI YAPILI 4+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-mahmut-baltacidan-yuz-aki-bulvari-arkasi-yapili-4-plus1-daire-1118003785/detay,230,4+1,3500000,07 Ocak 2024,YeşilyurtMerkez
TURYAP'TAN ÇİLESİZ'DE SATILIK 4+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-tan-cilesiz-de-satilik-4-plus1-daire-1145843284/detay,200,4+1,3900000,04 Ocak 2024,YeşilyurtMerkez
Malatya manzaralı,https://www.sahibinden.com/ilan/emlak-konut-satilik-malatya-manzarali-1145504944/detay,60,1+1,780000,02 Ocak 2024,YeşilyurtMerkez
ARAÇ TAKASLI MANAS EVLERİ fiyat düştü!,https://www.sahibinden.com/ilan/emlak-konut-satilik-arac-takasli-manas-evleri-fiyat-dustu-1145501884/detay,200,3+1,1500000,02 Ocak 2024,YeşilyurtKöyler
EMRAH ÖZTÜRKMENDEN BAŞHARIK MAH 2+1DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-emrah-ozturkmenden-basharik-mah-2-plus1daire-1115199990/detay,155,2+1,1290000,02 Ocak 2024,BattalgaziMerkez
FAHRİ KAYAHAN NİKAH SARAYI YANINDA SATILIK 3+1 FIRSAT DAİRESİ,https://www.sahibinden.com/ilan/emlak-konut-satilik-fahri-kayahan-nikah-sarayi-yaninda-satilik-3-plus1-firsat-dairesi-1145478497/detay,200,3+1,3000000,02 Ocak 2024,YeşilyurtMerkez
SAHİBİNDEN BAŞHARIK TOKİ'DE SATILIK 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-sahibinden-basharik-toki-de-satilik-3-plus1-daire-1123902235/detay,157,3+1,2150000,02 Ocak 2024,BattalgaziMerkez
RE/MAX GÜNEŞ'TEN YUKARI ÇÖŞNÜK'TE 3+1 SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-re-max-gunes-ten-yukari-cosnuk-te-3-plus1-satilik-daire-1107907594/detay,225,3+1,2600000,02 Ocak 2024,BattalgaziMerkez
ŞAŞMAZLAR'DAN İLYAS MAH.ANACADDE ÜSTÜ 3+1 DAİRE !!!,https://www.sahibinden.com/ilan/emlak-konut-satilik-sasmazlar-dan-ilyas-mah.anacadde-ustu-3-plus1-daire-1145458398/detay,180,3+1,1700000,02 Ocak 2024,YeşilyurtMerkez
RE/MAX GÜNEŞ'TEN 3+1 SATILIK LÜKS DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-re-max-gunes-ten-3-plus1-satilik-luks-daire-1134004736/detay,130,3+1,1680000,02 Ocak 2024,BattalgaziMerkez
PAŞAKÖŞKÜ HASANBEY CAD SATILIK DAİRE 3+1 5/1 KAT GENİŞ VE FERAH,https://www.sahibinden.com/ilan/emlak-konut-satilik-pasakosku-hasanbey-cad-satilik-daire-3-plus1-5-1-kat-genis-ve-ferah-1134052716/detay,165,3+1,2850000,02 Ocak 2024,BattalgaziMerkez
ARIKANDAN KANALBOYUNDA HASARSIZ 4+1 SATILIK DAİRE..!!,https://www.sahibinden.com/ilan/emlak-konut-satilik-arikandan-kanalboyunda-hasarsiz-4-plus1-satilik-daire-1145460074/detay,240,4+1,1800000,02 Ocak 2024,BattalgaziMerkez
RW CADDEDEN TAPUNUN YANINDA CADDE ÜZERİ SATILIK 3+1 SIFIR DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-rw-caddeden-tapunun-yaninda-cadde-uzeri-satilik-3-plus1-sifir-daire-1113410563/detay,150,3+1,3000000,06 Ocak 2024,BattalgaziMerkez
EMRAH ÖZTÜRKMEN'DEN KARAGÖZ TOKİ DE MALATYA MANZARALI 1+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-emrah-ozturkmen-den-karagoz-toki-de-malatya-manzarali-1-plus1-daire-1145748460/detay,60,1+1,845000,04 Ocak 2024,BattalgaziMerkez
BTR GAYRIMENKULDEN SATILIK DUBLEX DAIRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-btr-gayrimenkulden-satilik-dublex-daire-1145407822/detay,250,4+2,2250000,02 Ocak 2024,YeşilyurtMerkez
"SÜPER KONUMDA, SAĞLAM ZEMİN 4+1 230 M2",https://www.sahibinden.com/ilan/emlak-konut-satilik-super-konumda-saglam-zemin-4-plus1-230-m2-1139052796/detay,230,4+1,3400000,02 Ocak 2024,YeşilyurtMerkez
SELAM EMLKTN HANIMINÇİFTLİĞİ SAĞLIK OCAĞI CİVARI 2+1 ARAKAT DAİR,https://www.sahibinden.com/ilan/emlak-konut-satilik-selam-emlktn-haniminciftligi-saglik-ocagi-civari-2-plus1-arakat-dair-1139800444/detay,115,2+1,1450000,02 Ocak 2024,BattalgaziMerkez
TURYAP METROPOL'DEN FUZULİDE 2+1 SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-metropol-den-fuzulide-2-plus1-satilik-daire-1116357000/detay,125,2+1,1750000,02 Ocak 2024,BattalgaziMerkez
MURAT HATUN 'DAN SATILIK 3+1 SIFIR DAİRE MALATYA CENGİZ TOPEL,https://www.sahibinden.com/ilan/emlak-konut-satilik-murat-hatun-dan-satilik-3-plus1-sifir-daire-malatya-cengiz-topel-1121936669/detay,152,3+1,2850000,02 Ocak 2024,BattalgaziMerkez
ÖZALPER MAHALLESİNDE SATILIK 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-ozalper-mahallesinde-satilik-3-plus1-daire-1095100959/detay,160,3+1,1050000,01 Ocak 2024,YeşilyurtMerkez
3+1 Kapalı Otopark Doğa Manzaralı Geniş Merkeze 5 dk Uzaklıkta Var Konut,https://www.sahibinden.com/ilan/emlak-konut-satilik-31-kapali-otopark-sb2f-manzarali-genis-merkeze-5-dk-uzaklikta-var-konut-846799002/detay,180,3+1,1450000,02 Ocak 2024,YeşilyurtMerkez
TURYAP'TAN ÇÖŞNÜK MAHALLESİNDE SATILIK 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-tan-cosnuk-mahallesinde-satilik-3-plus1-daire-1124908935/detay,200,3+1,1885000,02 Ocak 2024,BattalgaziMerkez
TURYAP'TAN ÜNİVERSİTE REZİDANSTA SATILIK 2+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-tan-universite-rezidansta-satilik-2-plus1-daire-1126879759/detay,120,2+1,1495000,02 Ocak 2024,BattalgaziMerkez
ACİL SATILIK!!!,https://www.sahibinden.com/ilan/emlak-konut-satilik-acil-satilik-1145645284/detay,180,3+1,3850000,03 Ocak 2024,YeşilyurtMerkez
175 m2 4+1 şifa mahallesi,https://www.sahibinden.com/ilan/emlak-konut-satilik-175-m2-4-plus1-sifa-mahallesi-1145158886/detay,175,4+1,1650000,01 Ocak 2024,BattalgaziMerkez
TAYİN NEDENİYLE SATILIK,https://www.sahibinden.com/ilan/emlak-konut-satilik-tayin-nedeniyle-satilik-1145334366/detay,180,3+1,3850000,01 Ocak 2024,YeşilyurtMerkez
BEREKETTEN ÇÖŞNÜK MAH. 3+1 170 m² SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-bereketten-cosnuk-mah-3-plus1-170-m-satilik-daire-1140007735/detay,170,3+1,2000000,02 Ocak 2024,BattalgaziMerkez
ENES IŞIK 'tan YAKINCA DA SIFIR DAİRELER,https://www.sahibinden.com/ilan/emlak-konut-satilik-enes-isik-tan-yakinca-da-sifir-daireler-1099877428/detay,170,3+1,2550000,06 Ocak 2024,YeşilyurtKöyler
TECDE DE SATLIK 5 ODALI LÜKS DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-tecde-de-satlik-5-odali-luks-daire-1128208669/detay,300,4+1,4990000,01 Ocak 2024,YeşilyurtMerkez
SATILIK İNŞATI DEVAM ETMEKTE OLAN 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-satilik-insati-devam-etmekte-olan-3-plus1-daire-1108269942/detay,175,3+1,2500000,01 Ocak 2024,BattalgaziMerkez
BİZİM GAYRİMENKUL'DEN YAVUZ SELİM TOKİ'DE 1+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-bizim-gayrimenkul-den-yavuz-selim-toki-de-1-plus1-daire-1145839684/detay,75,1+1,725000,04 Ocak 2024,YeşilyurtMerkez
ACİL!!!! SAHİBİNDEN SATLIK ZEMİNİ SAĞLAM DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-acil-sahibinden-satlik-zemini-saglam-daire-1113217618/detay,145,3+1,1675000,01 Ocak 2024,YeşilyurtMerkez
toki narçicegi apt.,https://www.sahibinden.com/ilan/emlak-konut-satilik-toki-narcicegi-apt-1145275534/detay,130,3+1,1800000,01 Ocak 2024,YeşilyurtMerkez
ACİL AZİM AKINCI'DAN BAŞHARIK'TA SATILIK HASARSIZ 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-acil-azim-akinci-dan-basharik-ta-satilik-hasarsiz-3-plus1-daire-1145247217/detay,135,3+1,1790000,01 Ocak 2024,BattalgaziMerkez
VakıfBank'tan Satılık 3+1 Daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-vakifbank-tan-satilik-3-plus1-daire-1134059916/detay,98,3+1,600000,02 Ocak 2024,BattalgaziMerkez
Ferah Doğa Manzaralı 2+1 Kombi (Doğalgaz) Bu Fiyata Yok! Satılık Sahibinden,https://www.sahibinden.com/ilan/emlak-konut-satilik-ferah-doga-manzarali-21-kombi-dogalgaz-bu-fiyata-yok-sb2f-sahibinden-846885859/detay,110,2+1,1800000,01 Ocak 2024,YeşilyurtMerkez
malatyanın en gözde yerinde satılık 4+1 ultra lüx daire takaslı,https://www.sahibinden.com/ilan/emlak-konut-satilik-malatyanin-en-gozde-yerinde-satilik-4-plus1-ultra-lux-daire-takasli-1133337243/detay,225,4.5+1,3350000,01 Ocak 2024,YeşilyurtMerkez
BEREKET'TEN BATTALGAZİ MAH. 3+1 170 m² DEPREM SONRASI DAİRELER,https://www.sahibinden.com/ilan/emlak-konut-satilik-bereket-ten-battalgazi-mah-3-plus1-170-m-deprem-sonrasi-daireler-1145270923/detay,170,3+1,2500000,01 Ocak 2024,BattalgaziMerkez
SAHİBİNDEN SIFIR SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-sahibinden-sifir-satilik-daire-1131665796/detay,110,2+1,2200000,01 Ocak 2024,BattalgaziMerkez
TOKİ K-5 BLOK 3+1 FULL+FULL EŞYALI 2. KAT HASARSIZ DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-toki-k-5-blok-3-plus1-full-plusfull-esyali-2-kat-hasarsiz-daire-1133724854/detay,110,3+1,1850000,01 Ocak 2024,YeşilyurtMerkez
ARDA EMLAKTAN PAŞAKÖŞKÜN DE 1+1 FUL YAPILI SATILIK YENİ DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-arda-emlaktan-pasakoskun-de-1-plus1-ful-yapili-satilik-yeni-daire-1139500821/detay,65,1+1,1400000,01 Ocak 2024,BattalgaziMerkez
beydagi Toki evlerinde satlık arakat asansör lu daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-beydagi-toki-evlerinde-satlik-arakat-asansor-lu-daire-1145265309/detay,110,2+1,1295000,01 Ocak 2024,BattalgaziMerkez
ARDA EMLAKTAN TECDEDE 230 M2 FUL +FUL YAPILI 4+1 SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-arda-emlaktan-tecdede-230-m2-ful-plusful-yapili-4-plus1-satilik-daire-1133636999/detay,230,4+1,3300000,01 Ocak 2024,YeşilyurtMerkez
TURYAP'TAN MERKEZ 'DE SATILIK 4+1 FIRSAT DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-tan-merkez-de-satilik-4-plus1-firsat-daire-1128362900/detay,190,4+1,1300000,02 Ocak 2024,BattalgaziMerkez
"TOKİ DE ASANSÖRLÜ,EKSTRALI ,MASRAFSIZ,ARAKAT 2+1","https://www.sahibinden.com/ilan/emlak-konut-satilik-toki-de-asansorlu,ekstrali,masrafsiz,arakat-2-plus1-1103961384/detay",120,2+1,1285000,01 Ocak 2024,YeşilyurtMerkez
CB SAFİR'DEN SATILIK KUYUÖNÜ'NDE 240 m2 4+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-cb-safir-den-satilik-kuyuonu-nde-240-m2-4-plus1-daire-1123129096/detay,240,4+1,3475000,01 Ocak 2024,YeşilyurtMerkez
EMRAH ÖZTÜRKMEN'DEN YAVUZ SELİM TOKİ DE MALATYA MANZARALI 1+1,https://www.sahibinden.com/ilan/emlak-konut-satilik-emrah-ozturkmen-den-yavuz-selim-toki-de-malatya-manzarali-1-plus1-1145765427/detay,60,1+1,750000,04 Ocak 2024,YeşilyurtMerkez
EMRAH ÖZTÜRKMENDEN ZAFER MH 3+1FULL YAPILI 4 YILLIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-emrah-ozturkmenden-zafer-mh-3-plus1full-yapili-4-yillik-daire-1121787341/detay,165,3+1,2750000,01 Ocak 2024,BattalgaziMerkez
MURAT HATUN 'DAN SATILIK 1+1 EŞYALI DAİRE YEŞİL SİNEMA CADDESİ,https://www.sahibinden.com/ilan/emlak-konut-satilik-murat-hatun-dan-satilik-1-plus1-esyali-daire-yesil-sinema-caddesi-1119442228/detay,70,1+1,1200000,01 Ocak 2024,BattalgaziMerkez
CB SAFİR GAYRİMENKUL'DEN SATILIK KANALBOYU'NDA 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-cb-safir-gayrimenkul-den-satilik-kanalboyu-nda-3-plus1-daire-1113202405/detay,200,3+1,1800000,01 Ocak 2024,BattalgaziMerkez
CB SAFİRDEN SATILIK YEŞİLÇAM CADDESİNDE 4+1 LÜKS DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-cb-safirden-satilik-yesilcam-caddesinde-4-plus1-luks-daire-1126435997/detay,241,4+1,3250000,01 Ocak 2024,BattalgaziMerkez
FAHRİKAYAHAN NİKAH DAİRESİ YANI VERAPARK DA MÜKEMMEL DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-fahrikayahan-nikah-dairesi-yani-verapark-da-mukemmel-daire-1118047534/detay,180,3+1,2500000,02 Ocak 2024,YeşilyurtMerkez
TURYAP'TAN ÇARMUZU'DA SATILIK LÜKS DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-tan-carmuzu-da-satilik-luks-daire-1105931414/detay,160,3+1,2150000,01 Ocak 2024,YeşilyurtMerkez
TURYAP'TAN İLYAS MAHALLESİ'NDE SATILIK HASARSIZ DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-tan-ilyas-mahallesi-nde-satilik-hasarsiz-daire-1116006418/detay,130,2+1,2200000,01 Ocak 2024,YeşilyurtMerkez
Var Bu Fiyata Yok! 4+1 Açık & Kapalı Otopark Daire Fiyat Düştü! Çok Uygun,https://www.sahibinden.com/ilan/emlak-konut-satilik-var-bu-sb2f-yok-41-acik-kapali-otopark-daire-fiyat-dustu-cok-uygun-846814374/detay,240,4+1,2150000,01 Ocak 2024,YeşilyurtMerkez
GÜÇLÜ GAYRİMENKUL'DEN SATILIK 1+1 LÜX DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-guclu-gayrimenkul-den-satilik-1-plus1-lux-daire-1133694729/detay,85,1+1,1400000,01 Ocak 2024,BattalgaziMerkez
COLDWELL BANKER SAFİR'DEN SATILIK 70m2 1+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-coldwell-banker-safir-den-satilik-70m2-1-plus1-daire-1120404391/detay,70,1+1,1375000,01 Ocak 2024,BattalgaziMerkez
satılık eşyalı daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-satilik-esyali-daire-1145199630/detay,90,2+1,1650000,01 Ocak 2024,YeşilyurtMerkez
TURYAP'TAN ÇÖŞNÜKTE SATILIK SAĞLAM DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-tan-cosnukte-satilik-saglam-daire-1118455702/detay,195,3+1,2900000,01 Ocak 2024,BattalgaziMerkez
NEWYORKTA SON DAİRELER...,https://www.sahibinden.com/ilan/emlak-konut-satilik-newyorkta-son-daireler-1077324653/detay,240,4+1,4250000,31 Aralık 2023,YeşilyurtMerkez
CB SAFİR'DEN HAYALLERİN ÖTESİNDE TECDE'DE SATILIK RESİDENCE,https://www.sahibinden.com/ilan/emlak-konut-satilik-cb-safir-den-hayallerin-otesinde-tecde-de-satilik-residence-1054852415/detay,310,4+1,5500000,02 Ocak 2024,YeşilyurtMerkez
BAŞHARIK MAH. SATILIK 3+1 FULL YAPILI ARA KAT DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-basharik-mah-satilik-3-plus1-full-yapili-ara-kat-daire-1122153454/detay,190,3+1,1500000,31 Aralık 2023,BattalgaziMerkez
ÇİLESİZ DE SIFIR 5+1 LÜKS FULL YAPILI 1. KAT SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-cilesiz-de-sifir-5-plus1-luks-full-yapili-1-kat-satilik-daire-1115646599/detay,250,5+1,3350000,31 Aralık 2023,YeşilyurtMerkez
ÜÇGEN PARKIN ÜST TARAFINDA 3+1 ARA KAT FULL YAPILI DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-ucgen-parkin-ust-tarafinda-3-plus1-ara-kat-full-yapili-daire-1116364319/detay,160,3+1,1100000,31 Aralık 2023,BattalgaziMerkez
İNDERESİ TOKİ DE SATILIK 3+1 ARA KAT DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-inderesi-toki-de-satilik-3-plus1-ara-kat-daire-1127680274/detay,155,3+1,1600000,31 Aralık 2023,BattalgaziMerkez
MAHMUT BALTACIDAN FAHRİ KAYAHANDA MEGA LÜX DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-mahmut-baltacidan-fahri-kayahanda-mega-lux-daire-1108500403/detay,180,3+1,4250000,07 Ocak 2024,YeşilyurtMerkez
Zümra'dan Tecde Güngör cad Üzeri Satılık 3+1 Daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-zumra-dan-tecde-gungor-cad-uzeri-satilik-3-plus1-daire-1145830019/detay,155,3+1,1500000,04 Ocak 2024,YeşilyurtMerkez
SADIKBEY GAYRİMENKUL YUKARI COSNUK MAH SATLIK 2+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-sadikbey-gayrimenkul-yukari-cosnuk-mah-satlik-2-plus1-daire-1145159825/detay,120,2+1,2750000,31 Aralık 2023,BattalgaziMerkez
GÖZDE İNŞAAT'TAN ELİT YAŞAM 4 SİTESİNDE 175 M2 FIRSAT DAİRE !,https://www.sahibinden.com/ilan/emlak-konut-satilik-gozde-insaat-tan-elit-yasam-4-sitesinde-175-m2-firsat-daire-1145277557/detay,175,3+1,1950000,01 Ocak 2024,BattalgaziMerkez
UZMAN GAYRİMENKULDEN MALATYA BATTALGAZİDE SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-uzman-gayrimenkulden-malatya-battalgazide-satilik-daire-1127908294/detay,135,3+1,1250000,02 Ocak 2024,BattalgaziMerkez
CB SAFİR'DEN GÜNGÖR CADDESİNDE ULTRA LÜX 4+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-cb-safir-den-gungor-caddesinde-ultra-lux-4-plus1-daire-1056905593/detay,235,4+1,4950000,01 Ocak 2024,YeşilyurtMerkez
ALÇAK KAT SAĞLAM BETON 4 TARAFI AÇIKFULL YAPILI,https://www.sahibinden.com/ilan/emlak-konut-satilik-alcak-kat-saglam-beton-4-tarafi-acikfull-yapili-1132874026/detay,145,3+1,2700000,31 Aralık 2023,BattalgaziMerkez
"Sahibinden, 4+1 ebeveyn banyolu, önü açık lüks daire",https://www.sahibinden.com/ilan/emlak-konut-satilik-sahibinden-4-plus1-ebeveyn-banyolu-onu-acik-luks-daire-1116362690/detay,220,4+1,3500000,02 Ocak 2024,YeşilyurtMerkez
SAHİBİNDEN SATILIK HASARSIZ DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-sahibinden-satilik-hasarsiz-daire-1118594126/detay,115,2+1,1730000,31 Aralık 2023,BattalgaziMerkez
SAHİBİNDEN FAHRİKAYAHAN'DA 4+1 SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-sahibinden-fahrikayahan-da-4-plus1-satilik-daire-1122113793/detay,211,4+1,2850000,31 Aralık 2023,YeşilyurtMerkez
YAŞAM SİTESİNDE TÜNEL KALIP SİSTEM DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-yasam-sitesinde-tunel-kalip-sistem-daire-1127938007/detay,190,3+1,2950000,31 Aralık 2023,Yeşilyurt
MALATYA SATILIK EV,https://www.sahibinden.com/ilan/emlak-konut-satilik-malatya-satilik-ev-1145133976/detay,167,3+1,2180000,31 Aralık 2023,YeşilyurtMerkez
Temellide Az Katlı Daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-temellide-az-katli-daire-1145130932/detay,125,2+1,1540000,31 Aralık 2023,YeşilyurtMerkez
Satılık 3+1 Lüks Daire Oturuma Hazır,https://www.sahibinden.com/ilan/emlak-konut-satilik-satilik-3-plus1-luks-daire-oturuma-hazir-1121954611/detay,160,3+1,3000000,31 Aralık 2023,YeşilyurtKöyler
Malatya Karagöz Toki ara kat Malatya manzar çelik kapı 1+1 daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-malatya-karagoz-toki-ara-kat-malatya-manzar-celik-kapi-1-plus1-daire-1138421275/detay,55,1+1,770000,31 Aralık 2023,BattalgaziMerkez
MURAT HATUN 'DAN SATILIK DAİRE MALATYA ÖZALPER MAHALLESİ,https://www.sahibinden.com/ilan/emlak-konut-satilik-murat-hatun-dan-satilik-daire-malatya-ozalper-mahallesi-1125514601/detay,140,3+1,2100000,01 Ocak 2024,YeşilyurtMerkez
ESKİ KÖY GARAJI KARŞISINDA HARİKA FIRSAT SATLIK 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-eski-koy-garaji-karsisinda-harika-firsat-satlik-3-plus1-daire-1145422905/detay,145,3+1,1575000,02 Ocak 2024,YeşilyurtMerkez
Yüksek Giriş Ferah Satılık Kaçırılmayacak Fırsat! 2+1 Yok Geniş,https://www.sahibinden.com/ilan/emlak-konut-satilik-yuksek-sb2f-ferah-satilik-kacirilmayacak-firsat-21-yok-genis-846856399/detay,125,2+1,2850000,02 Ocak 2024,YeşilyurtMerkez
İl değişikliği nedeni ile satılıktır,https://www.sahibinden.com/ilan/emlak-konut-satilik-il-degisikligi-nedeni-ile-satiliktir-1080222521/detay,185,3+1,2750000,31 Aralık 2023,BattalgaziMerkez
BOSTANBAŞI ARMA HAYAT SİTESINDE KAPALI YÜZME HAVUZLU 4+1 220m2,https://www.sahibinden.com/ilan/emlak-konut-satilik-bostanbasi-arma-hayat-sitesinde-kapali-yuzme-havuzlu-4-plus1-220m2-1127481002/detay,220,4+1,1690000,02 Ocak 2024,Yeşilyurt
TURYAP METROPOL'DEN FUZULİ'DE 2+1 SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-metropol-den-fuzuli-de-2-plus1-satilik-daire-1121969074/detay,125,2+1,1700000,01 Ocak 2024,BattalgaziMerkez
SAGLAM ZEMIN CEVRE YOLUNA SIFIR ARA KAT GUNEY CEPHE ONU KAPANMAZ,https://www.sahibinden.com/ilan/emlak-konut-satilik-saglam-zemin-cevre-yoluna-sifir-ara-kat-guney-cephe-onu-kapanmaz-1144466303/detay,175,3+1,2380000,31 Aralık 2023,BattalgaziMerkez
TURYAP'TAN KAYNARCA'DA SATILIK LÜKS DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-tan-kaynarca-da-satilik-luks-daire-1100957673/detay,155,3+1,2390000,01 Ocak 2024,YeşilyurtMerkez
TECDEDE SATILIK LÜKS DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-tecdede-satilik-luks-daire-1133378613/detay,245,4+1,4500000,31 Aralık 2023,YeşilyurtMerkez
GÜÇLÜ GAYRİMENKUL'DEN SATILIK 1+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-guclu-gayrimenkul-den-satilik-1-plus1-daire-1114305289/detay,85,1+1,1350000,01 Ocak 2024,BattalgaziMerkez
Yatırımlık kiracılı 3+1 toki arakat,https://www.sahibinden.com/ilan/emlak-konut-satilik-yatirimlik-kiracili-3-plus1-toki-arakat-1145099788/detay,130,3+1,850000,31 Aralık 2023,PütürgeTepehan
BİRİKİM'den ŞEHRE BİDE BALKONUNUZDAN BAKIN,https://www.sahibinden.com/ilan/emlak-konut-satilik-birikim-den-sehre-bide-balkonunuzdan-bakin-1113996673/detay,208,4+1,3500000,31 Aralık 2023,YeşilyurtMerkez
BİRİKİM'den YÜZAKINDA 1+1 SIFIR DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-birikim-den-yuzakinda-1-plus1-sifir-daire-1108295830/detay,70,1+1,1550000,30 Aralık 2023,YeşilyurtMerkez
Merkezde full eşyalı 1+1 lüx daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-merkezde-full-esyali-1-plus1-lux-daire-1145100690/detay,70,1+1,1225000,30 Aralık 2023,BattalgaziMerkez
ZAVİYE MAH. SATLIK 2+1 DAİRELER,https://www.sahibinden.com/ilan/emlak-konut-satilik-zaviye-mah-satlik-2-plus1-daireler-1060723763/detay,130,2+1,2200000,30 Aralık 2023,YeşilyurtMerkez
Modern konsept sizi bekliyor,https://www.sahibinden.com/ilan/emlak-konut-satilik-modern-konsept-sizi-bekliyor-1076240336/detay,235,4+1,3750000,31 Aralık 2023,YeşilyurtMerkez
ASİL GAYRİMENKULDEN YAKINCADA 3+1 KAÇIRILMIYACAK FIRSAT DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-asil-gayrimenkulden-yakincada-3-plus1-kacirilmiyacak-firsat-daire-1121854346/detay,180,3+1,1475000,01 Ocak 2024,YeşilyurtKöyler
ÜNİVERSİTEYE YAKIN 2+1 SATILIK 0 DAİRE (KREDİYE UYGUN)(HASARSIZ),https://www.sahibinden.com/ilan/emlak-konut-satilik-universiteye-yakin-2-plus1-satilik-0-daire-krediye-uygun-hasarsiz-1071080443/detay,71,2+1,1625000,30 Aralık 2023,BattalgaziMerkez
ZAFER MAHALLESİN DE SATILIK 3+1 ARA KAT DAİRE SÜPER LOKASYON,https://www.sahibinden.com/ilan/emlak-konut-satilik-zafer-mahallesin-de-satilik-3-plus1-ara-kat-daire-super-lokasyon-1145079484/detay,190,3+1,2600000,30 Aralık 2023,BattalgaziMerkez
Satılık Daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-satilik-daire-1145075797/detay,120,3+1,1650000,30 Aralık 2023,YeşilyurtMerkez
BAŞHARIK MAH.3+1 ARA KAT FULL YAPILI DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-basharik-mah.3-plus1-ara-kat-full-yapili-daire-1116809291/detay,135,3+1,1100000,31 Aralık 2023,BattalgaziMerkez
GÖZDE İNŞAAT'TAN GÖZTEPE'DE SİTE İÇİ ULTRA LÜX 2+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-gozde-insaat-tan-goztepe-de-site-ici-ultra-lux-2-plus1-daire-1145069782/detay,135,2+1,2100000,30 Aralık 2023,BattalgaziMerkez
